Z,N,A,BindingEnergy_MeV_per_nucleon,HalfLife_seconds,MassExcess_keV,OctonionicAnomalyIndex,IsMagic
111,59,170,1.245,3.378339711456361e-09,-63132.3,0.3752,0
79,5,84,0.0,262.3851711181153,-44959.9,0.5624,0
81,112,193,7.885,1.0519979117992174e+18,-76284.0,0.3157,0
106,66,172,3.01,37569424418487.15,-50758.0,0.3584,0
19,89,108,2.279,1.2236300314271345e-11,-53006.6,0.3308,0
78,19,97,0.0,6.216949391519014e-14,-53105.4,0.4122,0
67,108,175,7.78,1.0835012773905624e-12,-69362.6,0.1844,0
42,128,170,5.514,3.081160227078476e-05,-60201.7,0.2492,0
93,2,95,0.0,1407431943.2061508,-67494.2,0.4887,1
10,167,177,0.0,24784443.230689384,-38764.0,0.5847,0
47,80,127,7.793,469326913602260.0,-58982.5,0.3002,0
21,63,84,4.913,1.9909174080504162e-13,-77389.3,0.3791,0
31,67,98,6.949,3.09677985489015e-16,-54473.3,0.2101,0
87,47,134,2.288,30115479601.830254,-53436.2,0.36,0
52,14,66,0.0,5299.540366140007,-72637.7,0.4046,0
117,63,180,0.884,1.1241216146572234e-18,-74589.9,0.2998,0
92,105,197,7.373,0.002341358220367706,-11761.5,0.1604,0
29,53,82,7.807,19920167670.117165,-83834.0,0.2078,0
44,37,81,7.714,523059142448172.56,-87774.5,0.2045,0
54,85,139,8.377,0.0007324667534022488,-47421.0,0.1293,0
14,72,86,0.369,7271353990453.159,-83028.0,0.5286,0
15,130,145,0.0,5058862335.392091,-29171.9,0.4693,0
116,37,153,0.0,1.853643988346502e-11,-88963.5,0.3304,0
107,54,161,0.65,1.4933912761627858e+16,-42122.3,0.5072,0
10,5,15,3.224,9.201439242539647e-13,-51384.4,0.2262,0
10,137,147,0.0,681247389997374.1,-39461.9,0.5372,0
42,139,181,4.919,13413.834267484543,-59084.5,0.3548,0
91,41,132,0.0,0.0020902450541612277,-76323.3,0.4059,0
100,49,149,0.628,14.784351464896323,-48437.5,0.2645,0
103,53,156,0.683,202604.99711520565,-57236.7,0.3406,0
7,135,142,0.0,5.484576447853418e-09,-64125.3,0.4861,0
92,101,193,6.906,8.125858669969437e+17,-75986.5,0.2266,0
98,56,154,2.063,24649952.45853542,-66676.1,0.3507,0
46,29,75,5.071,0.0019737713386790926,-44653.2,0.2094,0
47,87,134,8.192,1.9598702014512368e+17,-55200.6,0.2346,0
29,165,194,0.792,72777546682.7606,-46588.9,0.4935,0
5,147,152,0.0,1453718047415592.0,-48566.6,0.5637,0
86,33,119,0.0,19.979968089164977,-47459.1,0.3438,0
90,77,167,5.716,7.059136803258936e+18,-63684.8,0.2447,0
21,9,30,3.211,4.699198468344915,-46263.3,0.2308,0
61,111,172,8.234,43.77352918990751,-23320.0,0.0697,0
85,111,196,7.748,4.099787335212467e-16,-55817.1,0.1077,0
115,1,116,0.0,1922782815.4749959,-70754.6,0.5571,0
75,88,163,8.073,1.2837641276488426e+17,-76372.8,0.164,0
38,66,104,8.352,19519596095888.65,-74865.4,0.3423,0
19,105,124,0.421,331954015120235.2,-19185.0,0.5313,0
56,111,167,7.252,1.8291484254160151e-06,-81721.9,0.2425,0
58,103,161,7.524,0.002828618462785899,-77876.4,0.1759,0
80,99,179,8.038,2.712729637051298e-10,-49920.3,0.1209,0
31,14,45,3.289,966614879.1617533,-57749.8,0.3933,0
91,89,180,6.278,7.82551152555397e-06,-75272.7,0.1643,0
112,47,159,0.0,0.11463792438850345,-58768.5,0.4036,0
105,17,122,0.0,1735016298581.6187,-39185.8,0.5813,0
27,164,191,0.067,2.677723268121147e-07,-8172.4,0.4834,0
74,101,175,7.299,791088825698118.9,-51916.9,0.2645,0
64,33,97,3.084,4.359895099350045e-06,-25837.7,0.17,0
12,75,87,0.0,0.1748588564726812,-75771.8,0.4434,0
108,46,154,0.0,51097783548.95625,-55706.3,0.4899,0
85,25,110,0.0,2.4494778779861366e+18,-51549.7,0.5684,0
47,12,59,0.0,6.385234234170332e-12,-40008.8,0.4722,0
91,9,100,0.0,3.1495761954938996e-10,-63300.9,0.4598,0
89,78,167,6.126,4.36651077329771e-09,-98269.0,0.1565,0
97,44,141,0.185,164682019926318.5,-63438.3,0.3649,0
42,132,174,4.706,3.2797384570325696e+16,-65791.1,0.4614,0
103,84,187,5.217,976395453540.3899,-23619.2,0.2524,0
77,78,155,6.797,4.2037277978474925e-18,-42256.0,0.1921,0
104,19,123,0.0,1.2581012251499499e-19,-82201.6,0.4625,0
21,110,131,0.95,7.562807130156256e-07,-55298.2,0.3617,0
4,161,165,0.0,6881.194431600086,-53945.0,0.5246,0
24,64,88,5.499,1.1771272894956729e-19,-44527.7,0.2341,0
6,65,71,0.0,2.108811036913482e-20,-34618.1,0.4599,0
48,64,112,8.561,4.574119759839111e+19,-10728.9,0.2668,0
118,63,181,1.044,4.9764301182746043e-14,-53931.8,0.2986,0
9,3,12,0.0,1.08482127011207e-05,-21320.0,0.3557,0
66,104,170,8.461,2.0238579924509233e-07,-45095.3,0.122,0
19,90,109,2.397,7998074444.881005,-82283.5,0.5879,0
19,40,59,6.75,0.0002843478542100162,-68403.0,0.1804,0
10,166,176,0.0,284779523007027.6,-60595.4,0.6646,0
19,75,94,2.931,1.7629863858946433e-15,-47068.8,0.3787,0
107,20,127,0.0,23454174036126.473,-56012.9,0.4108,1
50,114,164,6.87,13853827.271248987,-43427.5,0.2869,1
19,45,64,7.034,1.1558081321312533e-16,-39575.7,0.1114,0
82,96,178,7.803,9.672512502572466e-05,-61804.4,0.0796,1
28,155,183,0.648,3.896681978786358,-53651.7,0.3713,1
86,25,111,0.0,1.4315369290705329e+18,-51394.3,0.5133,0
38,74,112,7.459,6.861926004049366e-05,-34574.9,0.2557,0
51,74,125,8.763,4985.714623435331,-24439.4,0.2224,0
93,97,190,6.589,90573733968.94095,-51412.3,0.2039,0
20,33,53,8.161,17394.139544709946,-63511.8,0.0981,1
93,37,130,0.0,637.9981282592872,-37280.8,0.361,0
109,30,139,0.0,2.3439087754586256e-08,-40463.0,0.4033,0
115,58,173,0.394,4.042113371096776e+19,-77384.3,0.4525,0
39,122,161,5.107,887906051047196.9,-28189.6,0.4355,0
88,23,111,0.0,8.581360899278901e-19,-54489.1,0.4765,0
9,2,11,0.0,1237.2724044586844,-31749.7,0.3623,1
93,4,97,0.0,9139403.761699066,-52201.1,0.5301,0
15,33,48,6.429,3.178997178196465e-07,-72018.0,0.3222,0
88,27,115,0.0,5.84158105282303e-15,-57722.3,0.4425,0
48,72,120,9.0,859695134.351343,-14884.0,0.1004,0
95,6,101,0.0,9.710521934052649e-11,-18393.2,0.5602,0
42,153,195,4.179,290115792274136.75,-56153.8,0.4234,0
44,85,129,7.557,219.10189130071697,-32939.7,0.1811,0
9,114,123,0.0,95654773505421.2,-53251.2,0.6131,0
5,49,54,0.0,1.4932563511789287e-13,-44198.2,0.4966,0
111,71,182,2.907,3.9104553270601295e-19,-20913.8,0.2193,0
106,58,164,1.691,0.6877544069805891,-61038.2,0.3555,0
37,78,115,7.296,404358266213050.56,-48637.6,0.3985,0
40,62,102,7.934,4.3860835230142506e-10,-35318.9,0.1379,0
59,46,105,6.425,3.7441232790136164e-13,-44382.2,0.1585,0
52,145,197,5.367,9140060881012040.0,-55745.7,0.4435,0
100,99,199,5.72,5.8406630118686435e-12,-43215.6,0.1661,0
88,88,176,7.355,5.312528260552184e-08,-66586.4,0.1161,0
68,46,114,4.866,1871978.5192795803,-55317.0,0.2594,0
13,6,19,3.705,5.676391714480663e-08,-67288.6,0.3128,0
82,97,179,7.343,2.4085963834796335e-11,-66756.9,0.078,1
60,128,188,6.794,6.795387570466657e-17,-23217.0,0.2065,0
33,86,119,5.707,272147871617752.6,-66462.2,0.3416,0
76,6,82,0.0,3.53121298705724e-05,-30641.8,0.5099,0
3,139,142,0.0,3.3444110554466453e-07,-67548.2,0.5535,0
17,33,50,7.144,1.1112963574025032e+17,-63991.0,0.2744,0
18,49,67,5.336,5934511301360.6875,-20421.7,0.3038,0
116,13,129,0.0,1.2785234792260284e+19,-28168.8,0.6476,0
112,53,165,0.0,3.6251339957188054e-05,-59162.9,0.3407,0
112,42,154,0.0,13.072778817115982,-40908.0,0.3823,0
66,82,148,8.202,1.4794357347685248e-10,-74185.0,0.046,1
109,17,126,0.0,7.115217538429102e-16,-60860.4,0.4342,0
29,143,172,2.156,4.588941365929649e-11,-82266.8,0.3609,0
118,27,145,0.0,0.05614887677212138,-70473.2,0.4242,0
60,80,140,8.052,4.21187552351677e-16,-12950.8,0.127,0
88,2,90,0.0,1.334755164789828e-15,-86061.7,0.4916,1
32,6,38,0.0,91076079.38687941,-54178.4,0.6016,0
57,110,167,6.882,3.8982208833885744e-15,-45034.8,0.1944,0
85,54,139,4.148,7.778224792597436e-18,-57966.5,0.2282,0
91,18,109,0.0,2.4390605061539557e-08,-71006.3,0.3961,0
104,12,116,0.0,1.4324525713689486e+16,-49994.1,0.6037,0
104,14,118,0.0,5.171964607451208,-42446.3,0.5907,0
109,52,161,0.0,0.00032969764422957203,-69450.8,0.3574,0
31,7,38,0.0,1.3811713370061255e-10,-45230.6,0.4689,0
38,8,46,0.0,37667613234.85805,-70524.8,0.4501,1
80,35,115,0.548,131.18245165200318,-33952.7,0.4526,0
112,57,169,0.668,55447.051929101,-61762.2,0.3713,0
104,66,170,3.517,7.478594433053547e+16,-38733.3,0.3437,0
54,115,169,7.252,21694078316.85271,-69667.1,0.2189,0
53,111,164,6.863,3.315304028127845e-12,-55880.5,0.1664,0
15,113,128,0.0,3.891359129789905e+18,-13663.8,0.6125,0
31,69,100,7.05,9.152552658374531e-20,-73198.8,0.2374,0
66,37,103,3.829,2.996080401074438e-07,-57654.5,0.1757,0
82,76,158,7.014,1.0697844770996903e-14,-59773.1,0.0422,1
13,29,42,6.404,1.3316422014320537e-17,-52585.9,0.2772,0
113,79,192,2.926,8.088141610372361e+19,-59140.3,0.3987,0
85,40,125,0.471,8.617012531932586e-10,-23840.7,0.3826,0
104,51,155,0.437,58782512063.83776,-78852.7,0.4286,0
86,33,119,0.0,1052444.3779238404,-34070.0,0.5073,0
61,106,167,7.441,29911051977.166527,-54352.7,0.2019,0
85,47,132,2.663,43471518.10067781,-25507.0,0.379,0
8,128,136,0.0,1.2952168015054686e-16,-46721.5,0.4276,1
51,142,193,6.089,0.000940861270925341,-57220.4,0.2559,0
10,7,17,6.414,10364708291.117338,-53731.5,0.3441,0
97,77,174,5.558,1.7246823826995239e+19,-37123.8,0.3112,0
38,40,78,8.491,4.1584262142207275e-10,-43825.6,0.0521,0
69,60,129,6.464,0.0346026411774487,-48994.4,0.115,0
69,120,189,8.526,1.2609805612418824e-17,-61617.2,0.0913,0
1,101,102,0.0,2.3258918855404954e-14,-44637.1,0.5425,0
42,28,70,5.992,119.1375705704855,-41271.0,0.1665,1
67,3,70,0.0,8052849.40120796,-18752.9,0.5059,0
5,14,19,3.375,0.040845374325046736,-68552.8,0.3378,0
7,117,124,0.0,7298833195184441.0,-89793.3,0.5899,0
55,63,118,8.06,5.952359335999882e-11,-85328.5,0.1022,0
63,129,192,7.154,6.431605030146312e-08,-29076.9,0.2704,0
30,64,94,6.839,1059122651748.2086,-53856.1,0.2297,0
29,76,105,6.225,4.4778982012495576e-05,-48940.8,0.268,0
108,45,153,0.0,584624368.3448434,-41732.6,0.442,0
65,8,73,0.0,2538826329.48093,-37518.2,0.4539,1
3,195,198,0.0,7.383317878926229e-09,-81526.2,0.5606,0
43,146,189,4.131,48.019255263245334,-41947.2,0.2864,0
118,73,191,1.937,3.4101217045243584e-18,-73308.8,0.3512,0
37,99,136,6.378,41889542.38239398,-32033.9,0.3183,0
4,149,153,0.0,1.4192366664459652e-19,-80459.1,0.4367,0
72,97,169,7.704,4.085267736175616e-08,-27744.0,0.1316,0
100,98,198,6.357,9.484283074438426e-07,-43300.3,0.2038,0
91,40,131,0.466,2512489.08069441,-46230.9,0.3676,0
105,55,160,0.971,376387.7116763449,-54854.6,0.414,0
73,86,159,8.042,1672236601144872.0,-39795.0,0.2611,0
19,112,131,0.2,1.9472964440176746e-16,-44625.9,0.4328,0
17,145,162,0.0,2.6800379409907258e-08,-58993.0,0.4809,0
69,55,124,6.378,92653109885.27449,-57355.0,0.2627,0
94,52,146,2.157,5.873475342828803e-17,-55602.2,0.3263,0
30,137,167,2.136,299.1741873724533,-78592.3,0.2974,0
39,108,147,5.811,0.027429668849718095,-71804.8,0.2361,0
76,32,108,0.177,45164.5040253254,-45061.0,0.3256,0
88,14,102,0.0,1.255946476934644e+19,-72395.3,0.5765,0
114,67,181,1.557,4.553998317847567e-10,-17568.5,0.2548,0
55,81,136,8.22,5.807674990757868e-16,-30849.6,0.1209,0
81,60,141,4.881,2.8572159076695433e+19,-32793.3,0.1938,0
59,38,97,5.526,2.2438313032053924e-20,7072.5,0.2073,0
27,164,191,0.032,6145598590632052.0,-51885.5,0.592,0
40,53,93,8.722,3445626554561860.0,-59816.5,0.2039,0
35,57,92,8.655,11373115.764260007,-48931.8,0.1167,0
44,126,170,5.99,1.6272258697330427e+18,-99142.1,0.2948,1
70,65,135,6.837,18820657997784.73,-48124.9,0.2548,0
49,47,96,7.717,25013271052947.83,-59700.5,0.1518,0
26,120,146,1.456,2.7241396517685028e-05,-37217.4,0.4377,0
1,160,161,0.0,34.13289858624766,-10917.6,0.5148,0
81,67,148,6.397,9.930999420813503e+17,-17881.9,0.295,0
79,80,159,7.053,2.013983570077176e-13,-76438.5,0.1899,0
50,57,107,8.419,5.217304623895451e-19,-70128.7,0.0229,1
18,15,33,7.631,5166840445473939.0,-106889.2,0.2515,0
97,30,127,0.0,1.1538621860679395e-11,-17146.7,0.3523,0
94,95,189,7.01,1.1510032819288416e-15,-31481.9,0.0985,0
36,70,106,7.653,2.9932752685751304e+19,-54312.0,0.369,0
24,118,142,1.341,2.9050849839760015e+18,-71158.7,0.5682,0
102,7,109,0.0,0.020186698822852053,-69857.4,0.4841,0
48,87,135,8.395,0.0007520076329983622,-37328.0,0.1738,0
18,70,88,3.259,500606963775.6639,-62747.4,0.4825,0
50,11,61,0.0,4.0855480882170265e-19,-50914.3,0.4109,1
36,53,89,8.86,8.40622552368403e-14,-32815.1,0.0699,0
95,52,147,2.159,182467403.5072407,-43818.3,0.3589,0
30,31,61,8.925,6.584262668015505e-17,-54666.6,0.1298,0
37,101,138,5.938,8.42788975396895e-09,-36486.7,0.2705,0
105,6,111,0.0,3804685166649.8306,-76156.0,0.6827,0
86,39,125,0.471,1.4554519543678448,-64487.3,0.3947,0
77,51,128,4.664,86236075713.98724,-63800.8,0.2838,0
6,121,127,0.0,7.616272623897694e-16,-82289.7,0.5333,0
63,40,103,4.695,26317.64119835752,-39051.2,0.1792,0
51,111,162,7.378,5.884170092810463e+18,-21551.5,0.4376,0
46,89,135,7.823,1.6712355110464477e-05,-34849.4,0.221,0
51,11,62,0.0,3.4628552873450826e-07,-77118.9,0.3409,0
78,29,107,0.0,5.198528625525815e-19,-55051.0,0.3256,0
107,24,131,0.0,8.846089721772488e-11,-46752.9,0.4325,0
54,100,154,8.171,2.619647401317085e+19,-54792.6,0.2925,0
49,148,197,4.975,261352538989695.66,-40981.5,0.2769,0
5,136,141,0.0,250120.0569489225,-61161.6,0.5605,0
30,124,154,3.079,7.816694321578242e+16,-29682.4,0.4733,0
60,57,117,7.583,45853131.742177166,-54836.9,0.093,0
85,63,148,4.624,8.474023847114948e-19,-29428.5,0.2043,0
25,109,134,2.598,3.7809743925033956e-11,-60215.2,0.325,0
102,97,199,6.308,4.247193302891353e-05,-57334.7,0.1016,0
48,111,159,7.323,0.011174197124402109,-41956.0,0.2186,0
31,128,159,2.83,0.05449815515175203,-49467.9,0.3552,0
19,144,163,0.0,167625.02901139157,-54637.4,0.5021,0
66,91,157,7.145,1.7797865526601303e+18,-61804.4,0.347,0
37,10,47,0.0,9.7313882249242e-06,-99979.9,0.3696,0
116,60,176,0.146,115489265.57824837,-1550.9,0.3793,0
17,47,64,5.836,422237.5498843174,-37341.7,0.3657,0
65,76,141,7.617,6.0583521338245224e+16,-26064.9,0.1655,0
48,133,181,6.105,2.6215494085283684e-07,-10127.4,0.2693,0
59,69,128,8.249,3.0760686235544764e+16,-75049.0,0.2173,0
76,9,85,0.0,675.1650595644575,-13448.7,0.406,0
87,5,92,0.0,88127601177231.39,-95778.2,0.65,0
64,70,134,8.348,3.322859384825296e-10,-88474.8,0.0158,0
80,59,139,5.489,4.614136491634316e-07,-36480.4,0.1177,0
63,17,80,0.0,0.18957068339827693,-50954.2,0.3939,0
114,85,199,4.507,2.4377699523315646e-15,-54648.3,0.2083,0
104,73,177,4.386,1100435445048005.5,-27012.4,0.3824,0
84,113,197,7.689,2.905370882428765e-13,-69220.1,0.108,0
57,72,129,8.112,7.405265935498457e-10,-38927.5,0.1256,0
48,22,70,2.551,222931566.91106772,-4073.2,0.4223,0
98,11,109,0.0,81693582.16692099,-29831.7,0.5535,0
27,139,166,1.578,14880639.605944617,-84066.8,0.4624,0
2,160,162,0.0,1.8369554514036195e-18,-76372.0,0.5469,1
38,91,129,6.917,4.076151291235338e-08,-13372.5,0.1374,0
23,109,132,1.821,93263006.11659132,-39854.3,0.5739,0
58,33,91,4.365,1.0415307629853562e+18,-55789.3,0.3674,0
13,79,92,0.064,0.0003631132254593382,-45837.7,0.4591,0
73,21,94,0.0,842669399.8057886,-55681.4,0.3616,0
44,136,180,5.906,363241434767.6994,-41547.4,0.2581,0
70,111,181,8.004,888945.6440886337,-72858.9,0.1831,0
28,67,95,5.836,115306.25576219332,-48452.3,0.1998,1
52,128,180,6.55,7.762722780100577e-20,-28428.1,0.2016,0
14,150,164,0.0,6.574389529015403e-07,-28067.7,0.4774,0
19,61,80,4.577,5.125547805474189e-13,-28334.8,0.2684,0
71,6,77,0.0,1.3994121651435495e-12,-49517.9,0.4889,0
102,93,195,6.025,55.983079689792575,-32652.1,0.0564,0
67,61,128,7.085,274163.2364056981,-46523.0,0.2221,0
74,33,107,0.822,4.468768717196941e-18,-44946.0,0.3583,0
112,15,127,0.0,24504.96731582627,-31149.5,0.4585,0
25,22,47,8.11,45.433800257697236,-68345.2,0.1416,0
109,15,124,0.0,1722764368403.2969,-69255.5,0.5602,0
8,110,118,0.0,1.6722781533544967e-16,-86499.6,0.4656,1
44,142,186,4.433,2.3467551177789327e-14,-45418.3,0.297,0
90,100,190,7.28,2332270124319456.5,-57953.0,0.2168,0
101,82,183,5.236,1.3371375694070848e-06,-42656.0,0.1132,1
109,65,174,2.281,3.7007264070061683,-28066.6,0.3057,0
28,1,29,0.0,4.739518282288684e-20,-27060.7,0.4761,1
82,2,84,0.0,98626554493.36916,-7924.8,0.5815,1
62,42,104,5.954,1.1047242095233494e+17,-92480.5,0.2687,0
63,51,114,6.32,30029893528156.582,-37085.2,0.1981,0
23,86,109,3.305,1.0523491731057253e-11,-40990.3,0.2901,0
59,76,135,8.301,1.7437692486697711e-15,-58408.2,0.1681,0
118,13,131,0.0,1.230436459432237e-15,-34042.9,0.4794,0
40,15,55,0.468,0.8570149263012972,-35850.1,0.3998,0
53,48,101,7.672,5.4692292646067336e-05,-49538.3,0.0391,0
90,21,111,0.0,0.012031825357343857,-39860.5,0.5053,0
100,76,176,4.895,246625104.77601805,-34580.0,0.2462,0
67,2,69,0.0,1.6405629322321716e-11,-74651.8,0.5497,1
54,60,114,8.312,3.802231731727083e-06,-49486.7,0.0878,0
47,47,94,8.239,9354346933.57214,-35006.0,0.1344,0
54,4,58,0.0,1.4505085902861745,-33604.6,0.5971,0
95,80,175,5.945,8.499369701665725e-16,-83426.6,0.1989,0
108,79,187,4.521,10755696.652200729,-69896.6,0.2375,0
60,20,80,0.0,2240480320221659.0,-56322.8,0.4911,1
20,73,93,3.39,28140460.74359643,-42933.7,0.2847,1
9,142,151,0.0,0.0031221348895356885,-53852.1,0.526,0
13,183,196,0.0,5.1805863598083395e-17,-48690.3,0.4724,0
18,140,158,0.0,3.08098273321613e-15,-52348.2,0.5147,0
34,33,67,7.963,0.012628325316764593,-60386.8,0.0779,0
116,83,199,3.717,8.31828077798968e+16,-44779.1,0.3986,0
97,52,149,1.518,6176694.129774157,-47882.2,0.2559,0
108,87,195,5.477,4.2387072853949234e-18,-13431.8,0.1828,0
61,93,154,7.701,1.2695493033319968e-15,-70723.4,0.1319,0
25,141,166,0.857,1197219.5481469217,-53640.6,0.4335,0
4,54,58,0.0,1.1049421383203802e-12,-56950.0,0.4665,0
118,19,137,0.0,1.0599298993835854e-08,-92596.2,0.41,0
87,20,107,0.0,1.985677569148016e-07,-17922.7,0.4218,1
53,94,147,8.045,3.433422235230614e-05,-27522.0,0.2337,0
15,82,97,0.381,1.4166974985236615e-16,-23541.5,0.3712,1
87,66,153,5.055,12995.406576303541,-84808.2,0.2097,0
93,7,100,0.0,3.26484833323175e-14,-48555.0,0.4799,0
13,12,25,8.08,2.311682659606896e-10,-32608.5,0.149,0
76,72,148,6.87,541742758053.92865,-35714.3,0.2507,0
97,88,185,6.192,3.153234640227572e-11,-36753.9,0.1984,0
91,101,192,7.059,1.2939978138418707e-13,-47331.1,0.0924,0
24,155,179,0.0,6.771667015912619e+16,-42601.9,0.6768,0
32,66,98,7.316,1.8410778651307147e-10,-44368.1,0.1968,0
49,32,81,5.597,1.9285666155537653e-19,-51560.2,0.2302,0
113,22,135,0.0,1.5887804886053708e+16,-68908.8,0.6463,0
31,97,128,4.849,1768355085728287.5,-45986.1,0.4629,0
32,9,41,0.0,4.488754055322494e-06,-40629.4,0.4259,0
99,90,189,6.16,1961426464728.373,-35296.9,0.1914,0
33,18,51,4.017,24.34348041812322,-22848.2,0.3038,0
85,88,173,7.1,1.5987871702437802e-06,-72581.3,0.1522,0
115,20,135,0.0,1.2366046730380605e-18,-64509.2,0.438,1
68,106,174,8.35,1.0793878034444011e-14,-52920.1,0.1843,0
92,17,109,0.0,1198285215220.3003,-33664.9,0.5998,0
73,48,121,4.336,1.3268486845987424,-79433.4,0.2298,0
110,54,164,0.0,9.780276152450515e-12,-66466.3,0.3239,0
18,15,33,7.971,0.09174209983092152,-45851.3,0.0481,0
67,110,177,7.987,5.12408757449195e-07,-37348.3,0.0832,0
118,25,143,0.0,0.44740943635147,-83390.5,0.4735,0
64,85,149,7.636,0.04313890888876009,-28456.8,0.1316,0
3,28,31,0.0,2090.544036280014,-64352.8,0.488,1
34,66,100,7.546,0.05724186006322566,-43786.1,0.1697,0
54,92,146,7.765,0.00021698590006522404,-60675.2,0.1481,0
95,51,146,1.544,411049.24222073937,-27106.7,0.3431,0
72,31,103,0.43,1.257209902689779e-19,-44776.3,0.3127,0
75,1,76,0.0,267109809.56735206,-16017.1,0.5704,0
56,16,72,0.0,3.4245271020570003e+17,-34186.6,0.5653,0
79,41,120,2.041,1.4967318790308283e+18,-49597.5,0.3619,0
47,141,188,5.514,2.0097928641871782e-10,-79018.3,0.2437,0
8,157,165,0.0,0.009432674865256252,-88108.3,0.4677,1
45,146,191,5.232,5.887133682761742e-14,-42067.4,0.307,0
63,127,190,7.252,1.1480943219620348e+18,-69408.3,0.3854,0
48,132,180,5.645,5.094018358657193e-16,-49070.8,0.2906,0
108,57,165,0.854,2.6465792975659047e-20,-65859.0,0.4139,0
18,102,120,0.425,8.037366445859571e-08,-77756.3,0.4761,0
3,157,160,0.0,329.04042708607517,-26569.6,0.4759,0
72,63,135,6.354,1.9656592390718423e-14,-59587.5,0.1381,0
76,92,168,7.441,2.3413031147263904e+17,-36587.6,0.225,0
26,52,78,7.338,5.147273038589107e-09,-38058.7,0.1562,0
20,124,144,0.0,364166.4242870636,-42242.6,0.4545,1
90,23,113,0.0,10.081236864878994,-23363.8,0.3291,0
104,83,187,5.389,1.148914239398445e+19,-53930.5,0.3527,0
6,122,128,0.0,0.0008152552845602308,-40238.5,0.5151,0
52,15,67,0.0,1.1485597129163214e-07,-84818.6,0.455,0
93,52,145,2.364,3.209036459944895e-06,-47131.3,0.2876,0
100,46,146,0.081,0.9104166837634042,-30151.3,0.3838,0
80,62,142,5.494,8.977298950768887e-18,-59342.9,0.2068,0
102,41,143,0.0,6.870942069910235e-05,-35343.0,0.3432,0
17,155,172,0.0,1.2557918271803116e-13,-69888.4,0.5333,0
93,106,199,6.793,5.7860314967137825e-05,-67223.3,0.1228,0
62,128,190,7.16,9.37538593096599e+18,-99730.4,0.4007,0
54,3,57,0.0,5906208133562316.0,-59106.5,0.6673,0
36,28,64,7.578,5.460779531621484e-08,-59311.1,0.0,1
58,47,105,6.999,2.554613299129468e-07,-39552.8,0.0252,0
35,110,145,4.425,3.625068100798104e-09,-44023.8,0.2397,0
28,6,34,0.0,5760245.445068969,-74748.4,0.4167,1
83,17,100,0.0,1.20111064364373e-09,-38136.6,0.5073,0
53,32,85,4.419,3.2691019623982436e+16,-89939.4,0.3304,0
9,66,75,0.0,1.6298365018672463e-06,-56060.3,0.4154,0
35,141,176,2.859,3.5028391319458996e+19,-48609.4,0.5266,0
47,41,88,8.215,5.341594661581026e+16,-53497.2,0.2806,0
97,22,119,0.0,8.612059593421045e-05,-35638.0,0.4223,0
36,56,92,8.509,10827715639694.771,-49270.8,0.2691,0
69,103,172,7.766,2.9650610634812813e-13,-20076.7,0.1886,0
79,116,195,7.897,48034286514800.16,-56546.5,0.274,0
4,74,78,0.0,3593499479267216.5,-73902.2,0.6705,0
76,21,97,0.0,9.636209777674135e-15,-51587.9,0.3928,0
74,17,91,0.0,6.46916017129016e+16,-88323.3,0.5125,0
96,44,140,0.0,4.743792577197714e-16,-51288.6,0.4342,0
103,32,135,0.0,0.002939432066233097,-55474.9,0.4229,0
38,26,64,6.144,9.911898278965284e-19,-56660.8,0.151,0
88,82,170,6.615,7.990450150966107e-07,-52219.8,0.0381,1
42,49,91,8.85,113389.74511666597,-61920.4,0.0707,0
12,58,70,0.97,28666.156635354473,-33963.6,0.3843,0
67,76,143,7.791,2.5979676600759238e-18,-15872.4,0.092,0
108,37,145,0.0,7691.803471617797,-90718.1,0.3989,0
118,58,176,0.0,2.272582405009054e-06,-86532.4,0.2762,0
17,117,134,0.0,4.537403700465419e-14,-54866.5,0.4917,0
72,88,160,7.942,129977532.21056099,-50013.7,0.1342,0
44,22,66,3.929,376979812051.0444,-23753.0,0.2704,0
16,118,134,0.0,1.1182718463100178e-17,-21858.1,0.4969,0
113,50,163,0.0,2740867674.827011,-37916.1,0.3898,1
41,11,52,0.0,36525.77075930809,-40369.8,0.5054,0
106,62,168,2.532,138678494513803.22,-54473.1,0.3482,0
115,2,117,0.0,128.3461384739569,-50126.7,0.4202,1
8,94,102,0.0,1.3855950395383296e-08,-73424.9,0.5487,1
95,80,175,6.052,3.886522422224369e-06,-45650.6,0.0799,0
23,61,84,6.049,296267514816.5018,-23332.0,0.2688,0
12,138,150,0.0,3.4885999385141717e-09,-11353.7,0.4727,0
107,8,115,0.0,4516557717928.526,-56208.9,0.5605,1
110,16,126,0.0,247219655.43937004,-57132.8,0.6149,0
